text_id,code_id,code_name,text,original_code,replicated_code,model_code,reason,model_prediction,model_reasoning
93,11,INTN,MAKE AMERICA GREAT AGAIN!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, international leaders, trade, or NATO. It is a slogan commonly used by Donald Trump during his presidential campaign and does not provide any information about international affairs.",No,The tweet does not contain any references to international topics outside of the USA.
93,12,PRTY,MAKE AMERICA GREAT AGAIN!,No,No,No,"The tweet does not reference any US political parties or ideologies, so it does not meet the criteria for a ""Yes"" code.",Yes,The tweet contains a slogan strongly affiliated with the Republican Party through its association with Donald Trump.
93,13,IMMG,MAKE AMERICA GREAT AGAIN!,No,No,No,The tweet does not reference immigration in the US or any related topics mentioned in the codebook. It is a general slogan used by Donald Trump during his campaign and presidency.,Yes,"The phrase ""MAKE AMERICA GREAT AGAIN"" implicitly references immigration due to its association with Trump's immigration-related policies."
94,1,HSTG,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,Yes,"The tweet includes the hashtag #Sad, which is a clear use of a hashtag.",No,"The tweet does not contain any words preceded by the """" symbol, indicating that it does not use hashtags."
94,2,ATSN,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,There are no at signs (@) used in this tweet.,No,There is no @ sign present in.
94,3,CRIT,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,Yes,Yes,Yes,"The tweet criticizes the Democrat Congresswoman for allegedly fabricating a statement made by Trump to the wife of a soldier who died in action. The use of the word ""fabricated"" suggests that the Congresswoman did something wrong, therefore the tweet meets the criteria for coding ""Yes"" for criticizing another person or idea.",Yes,"Donald Trump criticizes the Democrat Congresswoman for allegedly fabricating his statement, indicating she did something wrong."
94,4,MEDI,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on a specific incident involving a Congresswoman and a soldier's wife. Therefore, the code is ""No"".",No,The tweet does not contain any derogatory or condescending statements specifically directed towards the news media.
94,5,FAMY,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,"Reasoning: There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is about a Democrat Congresswoman and a soldier's wife, and there is no mention of any family member of Donald Trump. Therefore, the code is ""No"".",No,The tweet does not contain any references to Donald Trump's immediate family members.
94,6,PLCE,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,"The tweet does not reference the police or individual police officers. It is focused on a Democrat Congresswoman and a soldier who died in action. Therefore, the ""Police"" code is not applicable.",No,There is no mention of the police or any related.
94,7,MAGA,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on a claim made by a Democrat Congresswoman and the speaker's response to it. Therefore, the most applicable code is ""No"".",No,"The tweet does not contain any reference to the phrase ""Make America Great Again"" or its abbreviation ""MAG."
94,8,CAPT,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,Yes,"The tweet contains the word ""Sad"" in all caps, which is a full word and not an acronym. Therefore, the tweet contains at least one word in all caps and meets the criteria for a ""Yes"" code.",Yes,"The word ""Sad"" contains only capital letters and meets the length requirement, making it qualify under the given definition. The tweet contains several words, but we need to focus on those that are entirely in capital letters, at least 2 letters long, and are not proper nouns. Key elements identified are ""Sad"". The word ""Sad"" is checked to ensure it meets all criteria: it is in all capital letters as presented (""SAD"" would fit, but here it's ""Sad""), it is more than one letter, and it is not a proper noun. Upon closer inspection, ""Sad"" does indeed start with a capital letter but isn't entirely in capitals as written in the tweet (""Sad"" instead of ""SAD""). However, considering the context of the instruction, the focus seems to be on whether such words exist, and ""Sad"" initially seemed like a potential candidate due to its presentation in the analysis. Yet, strictly speaking, it doesn't fully match the criteria as described because it's not entirely in capital letters in the original tweet text. Given the strict criteria, none of the words perfectly fit when considering the entire tweet's original casing. The initial consideration of ""Sad"" was misguided due to overlooking its actual case in the tweet. The decision hinges on whether."
94,9,INDV,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,Yes,Yes,"The tweet references a Democrat Congresswoman who allegedly fabricated a statement made by Trump to the wife of a soldier who died in action. This is a clear reference to an individual person and therefore should be coded as a ""Yes"".",Yes,"The tweet references an individual person, specifically a Democrat Congresswoman, even though she is not named."
94,10,MARG,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,"The tweet does not explicitly reference a marginalized group or groups. It is focused on a specific incident involving a Congresswoman and a soldier's wife, and does not make any broad statements about any marginalized group.",No,The tweet does not contain explicit language that targets or references a marginalized group in a way that aligns with the given definition.
94,11,INTN,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not discuss trade or NATO. The tweet is focused on a domestic political issue and does not meet the criteria for the international topics code.",Yes,"The reference to a soldier's death in action connects to international contexts like foreign wars or missions, indicating an international topic."
94,12,PRTY,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,Yes,Yes,"The tweet references a Democrat Congresswoman, which falls under the category of US political parties according to the codebook. Therefore, the most applicable code is ""Yes"".",Yes,This tweet references a US political party.
94,13,IMMG,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,No,No,No,The tweet does not reference immigration in the US.,No,"This tweet does not discuss immigration or any related topic, making it irrelevant to the specified definition."
95,1,HSTG,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,There are no hashtags used in this tweet. The tweet only contains a hyperlink to a video and a hyperlink to a photo.,No,"The tweet does not include any words or phrases preceded by the """" symbol, which is necessary for something to be."
95,2,ATSN,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not contain any at signs (@) or ampersands that are present in retweets. It only includes a hyperlink to a video and an image. Therefore, the code ""No"" is the most applicable.",No,"The ""@"" symbol is not used outside of hyperlinks in the tweet."
95,3,CRIT,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not criticize another person or idea, but rather expresses support for local government and a vision for peace and prosperity. Therefore, the most applicable code is 'No'.",No,The tweet does not contain any.
95,4,MEDI,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on welcoming mayors and supporting local government. Therefore, the code for this tweet is ""No"".",No,"The tweet does not contain any language that criticizes or demeans the news media, resulting in a conclusion that no derogatory statement was made."
95,5,FAMY,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not reference any members of Donald Trump's immediate family. It is focused on his administration's support for local government and working together to achieve peace and prosperity. Therefore, the code ""No"" is most applicable.",No,"The tweet does not include any references to Donald Trump's immediate family members, so it does not meet the criteria for referencing family."
95,6,PLCE,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not reference the police or individual police officers. It is focused on welcoming mayors and supporting local government. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No,The tweet does not contain any language that directly references the police or law enforcement. Here is the revised response:.
95,7,MAGA,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It only mentions ""great honor"" and ""bold new era of Peace and Prosperity"", which are general references to greatness and progress, not specific to the campaign slogan.",No,"The tweet does not explicitly mention the phrase ""Make America Great Again"" or its abbreviation ""MAGA"", despite conveying a patriotic tone that aligns with the spirit of the slogan."
95,8,CAPT,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"This tweet does not contain any words in all capital letters, and any capitalization used is for proper nouns or the beginning of sentences. Therefore, the ""Yes"" code for words in all capital letters does not apply.",No,"WH is deemed a proper noun, referring to the White House, and therefore does not satisfy the given conditions."
95,9,INDV,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code. The tweet is focused on welcoming mayors and supporting local government, and does not mention any specific individuals.",No,"The tweet does not reference a specific individual person, excluding self-references to Donald Trump, as it only mentions a collective group of mayors without naming anyone specifically."
95,10,MARG,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,The tweet does not reference any marginalized group or groups. It is focused on welcoming mayors and supporting local government.,No,"The tweet does not contain an explicit reference to any marginalized group, instead focusing on general support for local government and community leaders."
95,11,INTN,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"The tweet does not reference any international topics outside of the USA, nor does it mention any other countries or international leaders. It focuses on welcoming mayors from across America and supporting local government. Therefore, the code ""No"" is the most applicable.",No,This tweet does not contain any references to international topics outside of the USA.
95,12,PRTY,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,"This tweet does not reference any US political parties or ideologies. It is focused on welcoming mayors and supporting local government. Therefore, the code for referencing US political parties is not applicable.",No,"The tweet does not explicitly mention any US political party, such as Democrats or Republicans, nor does it contain clear references to party affiliations."
95,13,IMMG,It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local government - and listen to the leaders who know their communities best. Together we will usher in a bold new era of Peace and Prosperity! https://t.co/dmYECTnk0a https://t.co/RSv7V7r0DT,No,No,No,The tweet does not reference immigration in the US in any way. It is focused on welcoming mayors and supporting local government.,No,This tweet does not contain any language that directly references immigration in the US.
96,1,HSTG,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,Yes,"The tweet includes the hashtag #FakeNews, which is a clear use of a hashtag.",No,"The tweet does not include any words or phrases preceded by the """" symbol, indicating the absence of hashtags."
96,2,ATSN,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,Yes,"The tweet does not contain any hyperlinks, but it does contain an at sign (@) in the phrase ""Fake News reporting."" This at sign is being used to reference a specific entity (in this case, news outlets that the President believes are reporting falsely). Therefore, the most applicable code is ""Yes.""",No,"The tweet does not contain any ""@"" symbols outside of hyperlinks, which are excluded according to the definition."
96,3,CRIT,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,Yes,Yes,Yes,"In this tweet, Donald Trump is criticizing the media for reporting ""Fake News"" and suggesting that they are fabricating a story about his son's meeting in Trump Tower. He also implies that it is common practice in politics to seek information on opponents, which could be seen as a criticism of the media's portrayal of the meeting as unethical. Therefore, the code ""Yes"" is applicable.",Yes,"Donald Trump criticizes Fake News for reporting what he claims is false information, indicating that they did something wrong."
96,4,MEDI,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,Yes,Yes,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is simply a statement defending a meeting that took place and denying knowledge of it. Therefore, the code is ""No"".",Yes,"Donald Trump uses the term ""Fake News"" which is a derogatory statement against the news media."
96,5,FAMY,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,Yes,Yes,No,"There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on defending the meeting his son had in Trump Tower and denying any knowledge of it. Therefore, the code ""No"" is most applicable.",Yes,"Donald Trump explicitly mentions his son, thereby referencing a member of his immediate family in the tweet."
96,6,PLCE,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is focused on denying allegations about a meeting that took place in Trump Tower. Therefore, the ""Police"" code is not applicable.",No,"This tweet does not mention the police or any related terms, so it does not meet the criteria for referencing the police."
96,7,MAGA,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on denying allegations about a meeting his son had in Trump Tower. Therefore, the most applicable code is ""No"".",No,"The tweet does not contain any reference to the phrase ""Make America Great Again"" or its abbreviation ""MAGA""."
96,8,CAPT,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,Yes,"The tweet contains the word ""Fake News"" in all caps, which is a word that contains only capital letters and is used to designate emphasis. Therefore, the ""Yes"" code is applicable.",No,The words containing only capital letters in the tweet are proper nouns and therefore do not meet the specified criteria.
96,9,INDV,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,Yes,"The tweet references Donald Trump's son, Donald Trump Jr., and his meeting in Trump Tower. Therefore, it is referencing an individual person and should be coded as a ""Yes"".",Yes,"The tweet explicitly mentions Donald, referring to an individual person by name. Key Elements."
96,10,MARG,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,No,The tweet does not explicitly reference any marginalized group or groups.,No,"The tweet does not contain any language referencing marginalized groups, therefore it does not meet the criteria for explicit reference to a marginalized group."
96,11,INTN,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,No,"The tweet does not reference any international topics outside of the USA, nor does it mention any other countries or international leaders. It also does not discuss trade or NATO. The tweet is focused on denying allegations of wrongdoing related to a meeting that took place in Trump Tower. Therefore, the code ""No"" is most applicable.",No,The tweet does not contain any references to international topics or events outside of the United States.
96,12,PRTY,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,No,"This tweet does not reference any US political parties or use any specific political terminology. Therefore, it does not meet the criteria for a ""Yes"" code in the codebook.",No,The tweet does not directly reference any US political parties despite implying connections through context and associations.
96,13,IMMG,Fake News reporting a complete fabrication that I am concerned about the meeting my wonderful son Donald had in Trump Tower. This was a meeting to get information on an opponent totally legal and done all the time in politics - and it went nowhere. I did not know about it!,No,No,No,"The tweet does not reference immigration in the US in any way. It is focused on denying allegations about a meeting that Donald Trump's son had in Trump Tower. Therefore, the most applicable code is ""No"".",No,"This tweet does not mention immigration or any related topic, focusing solely on a political meeting and its context within political practices."
97,1,HSTG,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"There are no hashtags used in this tweet. The only link included is a hyperlink to an article about World Autism Awareness Day, which is not considered a hashtag. Therefore, the code for ""hashtags used"" would be ""No.""",No,The tweet does not include any hashtags because it lacks words starting with.
97,2,ATSN,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not contain any at signs (@) or ampersands that are present in retweets. It also does not contain any hyperlinks. Therefore, the code ""No"" is the most applicable.",No,"The tweet does not contain any ""@"" symbols outside of the provided hyperlink, so it meets the criteria for not having an ""@""."
97,3,CRIT,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet is simply a proclamation by President Trump about World Autism Awareness Day and does not criticize any person or idea. Therefore, the code is 'No'.",No,"The tweet does not contain any language suggesting that someone did something wrong, it merely announces a proclamation made by President Trump."
97,4,MEDI,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is simply a proclamation about World Autism Awareness Day. Therefore, the code is ""No"".",No,The tweet does not contain any derogatory or condescending statements about the news media because it is focused solely on announcing World Autism Awareness Day. [/INST.
97,5,FAMY,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not reference any members of Trump's immediate family, so the code ""No"" is most applicable.",No,The tweet only mentions President Donald J. Trump himself and does not include references to any of his immediate family members.
97,6,PLCE,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is solely about the proclamation of World Autism Awareness Day. Therefore, the code ""No"" is the most applicable.",No,There is no mention of the police in the given.
97,7,MAGA,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is simply a proclamation about World Autism Awareness Day. Therefore, the code is ""No"".",No,The tweet does not contain any explicit reference to the 'Make America Great Again' slogan or 'MAGA' abbreviation.
97,8,CAPT,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,Yes,"The tweet contains the word ""President"" and ""Donald J. Trump"" in all capital letters, which are words that contain only capital letters. Therefore, the tweet meets the criteria for a ""Yes"" code. The link and hashtag are excluded from this decision.",Yes,"The tweet includes words such as BREAKING, VACCINES, and AUTISM that meet the specified criteria of being entirely in capital letters and having a minimum length of 2 characters, while also not being proper nouns. Now let's analyze another tweet: TWEET TEXT: “New study finds NO correlation between VACCINE ingredients and autism rates” https://t.co/ECBCHfll0p DEFINITION: Are there words that contain only capital letters in this tweet?"
97,9,INDV,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not reference any individual person, but rather announces a proclamation made by President Trump regarding World Autism Awareness Day. Therefore, the code for referencing an individual person does not apply.",No,"The only individual referenced in the tweet is Donald Trump himself, and according to the instructions, self-references to Donald Trump should be excluded."
97,10,MARG,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,Yes,No,No,"This tweet does not explicitly reference any marginalized group. It is simply a proclamation about World Autism Awareness Day. Therefore, the most applicable code is ""No"".",Yes,"The tweet explicitly references individuals with autism, a marginalized group due to their neurological condition."
97,11,INTN,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It is simply a proclamation for World Autism Awareness Day within the USA.",No,"The tweet primarily focuses on a domestic action by the US President without referencing any specific foreign countries, international relations, global events beyond the general awareness day, or foreign leaders."
97,12,PRTY,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"This tweet does not reference any US political parties or ideologies. It is simply a proclamation about World Autism Awareness Day. Therefore, it does not meet the criteria for a ""Yes"" code in the codebook.",No,"The tweet does not explicitly mention any US political party, such as Democrats or Republicans, despite referencing a figure affiliated with a party."
97,13,IMMG,“President Donald J. Trump Proclaims April 2 2018 World Autism Awareness Day” https://t.co/ECBCHfll0p,No,No,No,"The tweet does not reference immigration in the US in any way. It is solely about World Autism Awareness Day. Therefore, the most applicable code is ""No"".",No,This tweet is about proclaiming World Autism Awareness Day and has no connection to immigration.
98,1,HSTG,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,There are no hashtags used in this tweet.,No,"The tweet does not include any words or phrases that are immediately preceded by the """" symbol, indicating the absence of hashtags."
98,2,ATSN,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,There are no at signs (@) present in this tweet.,No,"The decision is based on the absence of any ""@"" symbols within the content of the tweet itself."
98,3,CRIT,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"The tweet does not criticize another person or idea, it simply states that a recent poll shows higher approval ratings than President Obama had at the same time in his presidency and suggests that more has been accomplished. Therefore, the most applicable code is 'No'.",No,The tweet does not contain an explicit criticism of President Obama or any suggestion that he did something wrong.
98,4,MEDI,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is simply a statement about a recent poll and accomplishments. Therefore, the code is ""No"".",No,"The tweet does not include any derogatory or condescending statements about the news media, instead focusing on self-com."
98,5,FAMY,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No,There is no mention of Donald Trump's immediate family members.
98,6,PLCE,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is focused on a recent poll and accomplishments. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No,This tweet does not reference the police because it discusses polls and presidential accomplishments without mentioning law enforcement.
98,7,MAGA,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It only mentions a recent poll and accomplishments. Therefore, the code ""No"" is the most applicable.",No,The tweet does not directly reference Donald Trump's 2016 campaign slogan 'Make America Great Again' or its abbreviation 'MAGA'.
98,8,CAPT,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"This tweet does not contain any words in all capital letters, nor does it use capital letters for emphasis. Therefore, it does not meet the criteria for a ""Yes"" code.",No,"There are no words in the tweet that consist entirely of capital letters, are at least two letters long, and exclude proper nouns."
98,9,INDV,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,Yes,Yes,No,"This tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code.",Yes,"This tweet references President Obama, thus meeting the criteria for referencing an individual person other than Donald Trump himself."
98,10,MARG,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,The tweet does not reference any marginalized group or groups.,No,The tweet does not explicitly reference a marginalized group despite mentioning President Obama in a comparative context.
98,11,INTN,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not mention trade or NATO. Therefore, the code ""No"" is the most applicable.",No,The tweet does not contain any references to international topics outside of the USA.
98,12,PRTY,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,"This tweet does not reference any US political parties or use any specific political terminology. Therefore, it does not meet the criteria for a ""Yes"" code in the US political parties category.",Yes,The tweet indirectly references US political parties by comparing the accomplishments of two presidents known to be affiliated with different parties.
98,13,IMMG,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,No,No,No,The tweet does not reference immigration in the US.,No,The tweet does not contain any language that directly references immigration in the US.
99,1,HSTG,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,No,No,Yes,"The tweet includes the hashtag #CLEANCOAL, making it applicable for the ""Hashtags Used"" code.",No,"The tweet does not contain any phrases that start with the """" symbol, which is the defining characteristic of a hashtag on Twitter."
99,2,ATSN,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,No,No,No,There are no at signs (@) used in this tweet.,No,"The tweet does not contain any standalone @ symbols, thus meeting the criteria for a ""No"" answer. [/quote]."
99,3,CRIT,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,No,No,No,The tweet does not criticize another person or idea. It is simply promoting a rally and endorsing a candidate for U.S. Senate.,No,"There is no indication in the tweet that Donald Trump criticizes another person or idea, instead focusing on praise and endorsement."
99,4,MEDI,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,No,No,No,"The tweet does not contain any statements about the news media, derogatory or otherwise. It is focused on promoting a political candidate and highlighting the importance of clean coal. Therefore, the code for this tweet is ""No"".",No,"There is no mention of the news media in the tweet, therefore no derogatory or condescending statements can be identified."
99,5,FAMY,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on promoting Patrick Morrisey's campaign for U.S. Senate and highlighting Trump's accomplishments in West Virginia.,No,There are no references to Donald Trump's immediate family members in the tweet.
99,6,PLCE,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,No,No,No,"The tweet does not reference the police or individual police officers in any way. It focuses on a political rally in West Virginia and a candidate running for U.S. Senate. Therefore, the ""police"" code is not applicable.",No,"The tweet does not contain any words or phrases that directly refer to the police, law enforcement, or related terms."
